time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2018-10-01T22:42:46Z,161,0,0,0,0,0,17153404,1467,14007515,0,0,0,0,0,0,11093,0,0,0,0,0,0,0,669,13,0,-95,1,6,7727,0,0,0,0,0, ,0,0,0,0,0,0,11089,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,289,32,153,355357616,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,10833,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:43:46Z,161,0,0,0,0,0,17165612,1467,14019723,0,0,0,0,0,0,12446,0,0,0,0,0,0,0,669,13,0,-96,1,6,8914,0,0,0,0,0, ,0,0,0,0,0,0,12442,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,203,295306992,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,12194,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:44:46Z,161,0,0,0,0,0,17198444,1467,14052555,0,0,0,0,0,0,13787,0,0,0,0,0,0,0,674,13,0,-96,1,6,9497,0,0,0,0,0, ,0,0,0,0,0,0,13783,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,187,324481152,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,13486,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:45:46Z,161,0,0,0,0,0,17232132,1467,14086243,0,0,0,0,0,0,13025,0,0,0,0,0,0,0,675,13,0,-98,1,6,8312,0,0,0,0,0, ,0,0,0,0,0,0,13020,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,195,339146688,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,12717,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:46:46Z,161,0,0,0,0,0,17234940,1467,14089051,0,0,0,0,0,0,12861,0,0,0,0,0,0,0,677,13,0,-98,1,6,9083,0,0,0,0,0, ,0,0,0,0,0,0,12857,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,188,308183936,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,12683,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:47:46Z,161,0,0,0,0,0,17248188,1467,14102299,0,0,0,0,0,0,9479,0,0,0,0,0,0,0,678,13,0,-100,1,6,6838,0,0,0,0,0, ,0,0,0,0,0,0,9474,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,169,311419936,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,9319,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:48:46Z,161,0,0,0,0,0,17248220,1467,14102331,0,0,0,0,0,0,5963,0,0,0,0,0,0,0,679,13,0,-100,1,6,4396,0,0,0,0,0, ,0,0,0,0,0,0,5962,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,170,388047120,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,5886,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:49:46Z,161,0,0,0,0,0,17265564,1467,14119675,0,0,0,0,0,0,6061,0,0,0,0,0,0,0,679,13,0,-100,1,6,4214,0,0,0,0,0, ,0,0,0,0,0,0,6061,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,127,385374376,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5967,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:50:46Z,161,0,0,0,0,0,17282252,1467,14136363,0,0,0,0,0,0,6632,0,0,0,0,0,0,0,679,13,0,-100,1,6,4644,0,0,0,0,0, ,0,0,0,0,0,0,6631,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,148,410527536,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,6487,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:51:46Z,161,0,0,0,0,0,17285900,1467,14140011,0,0,0,0,0,0,6798,0,0,0,0,0,0,0,682,13,0,-101,1,6,4984,0,0,0,0,0, ,0,0,0,0,0,0,6793,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,167,382538144,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,6660,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:52:46Z,161,0,0,0,0,0,17327244,1467,14181355,0,0,0,0,0,0,6664,0,0,0,0,0,0,0,686,13,0,-101,1,6,4646,0,0,0,0,0, ,0,0,0,0,0,0,6664,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,118,375260280,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6535,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:53:46Z,161,0,0,0,0,0,17342380,1467,14196491,0,0,0,0,0,0,13521,0,0,0,0,0,0,0,686,13,0,-102,1,6,9565,0,0,0,0,0, ,0,0,0,0,0,0,13517,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,251,442510864,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,13266,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:54:46Z,161,0,0,0,0,0,17369444,1467,14223555,0,0,0,0,0,0,13341,0,0,0,0,0,0,0,688,13,0,-103,1,6,9299,0,0,0,0,0, ,0,0,0,0,0,0,13335,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,285,340947816,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,12992,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:55:46Z,161,0,0,0,0,0,17398060,1467,14252171,0,0,0,0,0,0,12959,0,0,0,0,0,0,0,688,13,0,-104,1,6,9206,0,0,0,0,0, ,0,0,0,0,0,0,12955,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,241,443332072,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,12686,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:56:46Z,161,0,0,0,0,0,17421940,1467,14276051,0,0,0,0,0,0,13084,0,0,0,0,0,0,0,692,13,0,-105,1,6,9039,0,0,0,0,0, ,0,0,0,0,0,0,13079,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,249,401061952,-1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,12787,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:57:46Z,161,0,0,0,0,0,17458052,1467,14312163,0,0,0,0,0,0,11875,0,0,0,0,0,0,0,696,13,0,-106,1,6,8361,0,0,0,0,0, ,0,0,0,0,0,0,11872,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,273,378859800,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11622,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:58:46Z,161,0,0,0,0,0,17494236,1467,14348347,0,0,0,0,0,0,12356,0,0,0,0,0,0,0,698,13,0,-107,1,6,8790,0,0,0,0,0, ,0,0,0,0,0,0,12353,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,247,398413760,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,12130,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:59:46Z,161,0,0,0,0,0,17503948,1467,14358059,0,0,0,0,0,0,12211,0,0,0,0,0,0,0,698,13,0,-108,1,6,8830,0,0,0,0,0, ,0,0,0,0,0,0,12207,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,253,381234816,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11998,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:00:46Z,161,0,0,0,0,0,17501252,1467,14355363,0,0,0,0,0,0,11918,0,0,0,0,0,0,0,698,13,0,-108,1,6,8696,0,0,0,0,0, ,0,0,0,0,0,0,11917,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,223,392500816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11767,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:01:46Z,161,0,0,0,0,0,17552876,1467,14406987,0,0,0,0,0,0,13318,0,0,0,0,0,0,0,703,13,0,-109,1,6,9360,0,0,0,0,0, ,0,0,0,0,0,0,13315,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,232,427763896,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,13045,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:02:46Z,161,0,0,0,0,0,17568900,1467,14423011,0,0,0,0,0,0,13536,0,0,0,0,0,0,0,707,14,0,-110,1,6,9549,0,0,0,0,0, ,0,0,0,0,0,0,13532,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,261,459056392,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,13202,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:03:47Z,161,0,0,0,0,0,17598188,1467,14452299,0,0,0,0,0,0,12309,0,0,0,0,0,0,0,708,14,0,-110,1,6,8881,0,0,0,0,0, ,0,0,0,0,0,0,12306,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,259,397925544,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,12121,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:04:47Z,161,0,0,0,0,0,17613444,1467,14467555,0,0,0,0,0,0,13531,0,0,0,0,0,0,0,707,14,0,-111,1,6,9639,0,0,0,0,0, ,0,0,0,0,0,0,13528,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,274,437353024,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,13292,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:05:47Z,161,0,0,0,0,0,17621156,1467,14475267,0,0,0,0,0,0,11949,0,0,0,0,0,0,0,708,14,0,-112,1,6,8667,0,0,0,0,0, ,0,0,0,0,0,0,11945,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,174,452867072,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11760,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:06:47Z,161,0,0,0,0,0,17624284,1467,14478395,0,0,0,0,0,0,12201,0,0,0,0,0,0,0,707,14,0,-113,1,6,8797,0,0,0,0,0, ,0,0,0,0,0,0,12197,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,210,425907240,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11999,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:07:47Z,161,0,0,0,0,0,17648172,1467,14502283,0,0,0,0,0,0,11232,0,0,0,0,0,0,0,710,14,0,-113,1,6,8138,0,0,0,0,0, ,0,0,0,0,0,0,11231,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,160,426187960,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,11090,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:08:47Z,161,0,0,0,0,0,17655644,1467,14509755,0,0,0,0,0,0,13009,0,0,0,0,0,0,0,710,14,0,-114,1,6,9369,0,0,0,0,0, ,0,0,0,0,0,0,13005,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,229,456117872,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,12800,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:09:47Z,161,0,0,0,0,0,17660852,1467,14514963,0,0,0,0,0,0,12184,0,0,0,0,0,0,0,713,14,0,-115,1,6,8958,0,0,0,0,0, ,0,0,0,0,0,0,12179,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,162,506526816,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,11998,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:10:47Z,161,0,0,0,0,0,17684532,1467,14538643,0,0,0,0,0,0,11905,0,0,0,0,0,0,0,715,14,0,-116,1,6,8689,0,0,0,0,0, ,0,0,0,0,0,0,11902,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,174,511114904,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,11749,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:11:47Z,161,0,0,0,0,0,17706844,1467,14560955,0,0,0,0,0,0,11575,0,0,0,0,0,0,0,716,14,0,-116,1,6,8257,0,0,0,0,0, ,0,0,0,0,0,0,11574,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,344,36,157,346545792,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,11388,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
