url,FileSize,NumOfOutLink,ContentType
https://www.nytimes.com/2018/07/25/realestate/highland-falls-ny-a-cozy-community-next-door-to-west-point.html,946 KB,138,text/html
https://www.nytimes.com/2018/07/27/arts/television/uzo-aduba-orange-is-the-new-black-netflix.html,850 KB,137,text/html
https://www.nytimes.com/video/movies/100000004974369/this-weeks-movies-march-10-2017.html?playlistId=100000002032444,290 KB,85,text/html
https://www.nytimes.com/2018/03/17/sports/golf/henrik-stenson-bay-hill.html,524 KB,121,text/html
https://www.nytimes.com/2018/03/22/business/a-fourth-woman-files-a-defamation-suit-against-bill-oreilly.html,436 KB,127,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/cassandra-campa-ramit-sethi.html,504 KB,119,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/jennifer-brier-alexander-chassin.html,513 KB,118,text/html
https://www.nytimes.com/2018/03/15/magazine/poem-baptism.html,581 KB,128,text/html
https://www.nytimes.com/2018/08/19/us/asia-argento-assault-jimmy-bennett.html,820 KB,143,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/tiffany-whelan-christian-paltzer.html,504 KB,119,text/html
https://www.nytimes.com/2018/07/26/style/horse-girls-breyerfest.html,788 KB,131,text/html
https://www.nytimes.com/2016/03/18/movies/review-in-my-golden-days-aching-for-a-love-left-behind.html,720 KB,126,text/html
https://www.nytimes.com/2018/03/16/theater/prurience-christopher-green-porn-addiction-guggenheim.html,633 KB,137,text/html
https://www.nytimes.com/2018/03/20/business/bill-oreilly-fox-news-defamation.html,440 KB,124,text/html
https://www.nytimes.com/2018/07/28/opinion/sunday/race-black-latina-identity.html,751 KB,134,text/html
https://www.nytimes.com/2018/07/26/realestate/homes-for-sale-in-brooklyn-and-manhattan.html,720 KB,130,text/html
https://www.nytimes.com/2018/03/15/magazine/new-sentences-from-emily-wilsons-translation-of-the-odyssey.html,601 KB,127,text/html
https://www.nytimes.com/2018/07/25/realestate/house-hunting-in-argentina.html,812 KB,149,text/html
https://www.nytimes.com/2018/04/04/business/media/how-bill-oreilly-silenced-his-accusers.html,654 KB,130,text/html
https://www.nytimes.com/2018/07/28/world/asia/us-taliban-afghanistan-talks.html,804 KB,141,text/html
https://www.nytimes.com/2018/03/15/style/what-about-my-boyfriend-advice.html,783 KB,129,text/html
https://www.nytimes.com/video/movies/100000005061421/this-weeks-movies-april-28-2017.html?playlistId=100000002032444,291 KB,85,text/html
https://www.nytimes.com/2018/03/17/opinion/do-not-read-this-editorial-while-walking.html,621 KB,127,text/html
https://www.nytimes.com/2018/07/28/opinion/sunday/why-mistranslation-matters.html,529 KB,125,text/html
https://www.nytimes.com/2018/03/13/business/media/vice-nancy-dubuc-shane-smith.html,645 KB,130,text/html
https://www.nytimes.com/2018/03/15/books/review/5-new-books-we-recommend-this-week.html,582 KB,130,text/html
https://www.nytimes.com/2018/03/16/opinion/pope-francis-vatican-disaster.html,835 KB,143,text/html
https://www.nytimes.com/2016/03/18/movies/review-in-midnight-special-on-the-run-with-a-highly-unusual-child.html,907 KB,137,text/html
https://www.nytimes.com/2018/07/28/world/asia/pakistan-election-imran-khan.html,691 KB,131,text/html
https://www.nytimes.com/2018/05/15/business/media/fox-news-discrimination-lawsuits.html,576 KB,139,text/html
https://www.nytimes.com/2018/03/17/us/california-marijuana-oakland-compton.html,617 KB,135,text/html
https://www.nytimes.com/2018/03/16/style/modern-love-she-was-my-world-but-we-couldnt-marry.html,776 KB,138,text/html
https://www.nytimes.com/video/movies/100000005012076/this-weeks-movies-march-31-2017.html?playlistId=100000002032444,291 KB,85,text/html
https://www.nytimes.com/2018/07/28/opinion/sunday/suffrage-movement-racism-black-women.html,843 KB,139,text/html
https://www.nytimes.com/2018/03/09/books/review/baby-monkey-private-eye-brian-selznick-david-serlin-best-seller.html,781 KB,133,text/html
https://www.nytimes.com/2018/04/27/business/media/tom-brokaw-harassment.html,576 KB,124,text/html
https://www.nytimes.com/2018/03/16/nyregion/the-judge-will-hear-your-excuses-now.html,613 KB,127,text/html
https://www.nytimes.com/video/movies/100000004946797/this-weeks-movies-feb-24-2017.html?playlistId=100000002032444,289 KB,82,text/html
https://www.nytimes.com/2018/07/25/nyregion/people-want-to-eat-pretty-things.html,716 KB,126,text/html
https://www.nytimes.com/2018/03/13/arts/television/anna-deavere-smith-notes-from-the-field.html,756 KB,136,text/html
https://www.nytimes.com/2018/05/18/business/media/fox-news-andrea-tantaros-lawsuit.html,581 KB,131,text/html
https://www.nytimes.com/video/movies/100000004959629/this-weeks-movies-march-3-2017.html?playlistId=100000002032444,284 KB,82,text/html
https://www.nytimes.com/2018/03/17/opinion/sunday/easter-island-climate-change.html,787 KB,142,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/justine-kolata-louis-schwizgebel.html,511 KB,119,text/html
https://www.nytimes.com/2018/03/12/books/review/impeachment-cass-sunstein-can-it-happen-here.html,745 KB,132,text/html
https://www.nytimes.com/2018/05/17/business/media/fox-news-suzanne-scott.html,694 KB,131,text/html
https://www.nytimes.com/video/movies/100000005037947/this-weeks-movies-april-14-2017.html?playlistId=100000002032444,290 KB,85,text/html
https://www.nytimes.com/2018/03/17/sports/baseball/houston-astros-brian-mccann-charlie-morton.html,624 KB,131,text/html
https://www.nytimes.com/2018/03/12/realestate/shopping-for-bookends.html,662 KB,138,text/html
https://www.nytimes.com/2018/07/28/business/beautycon-beauty-industry.html,545 KB,125,text/html
https://www.nytimes.com/2018/07/26/business/ken-kurson-jared-kushner.html,556 KB,137,text/html
https://www.nytimes.com/2018/03/12/style/submissive-sex-me-too.html,651 KB,129,text/html
https://www.nytimes.com/2018/03/15/nyregion/will-a-deadly-crash-in-the-east-river-empower-the-movement-to-ban-tourist-helicopters-once-and-for-all.html,619 KB,131,text/html
https://www.nytimes.com/2018/07/28/sports/baseball/baseball-yankees-world-war-ll-ruth-williams.html,573 KB,129,text/html
https://www.nytimes.com/2018/03/15/books/review/ian-buruma-tokyo-romance.html,726 KB,139,text/html
https://www.nytimes.com/2018/03/17/world/middleeast/benjamin-netanyahu-israel-likud.html,602 KB,131,text/html
https://www.nytimes.com/2018/04/11/us/politics/trump-national-enquirer-american-media.html,870 KB,141,text/html
https://www.nytimes.com/2018/03/16/world/asia/china-wang-qishan-vice-president.html,562 KB,146,text/html
https://www.nytimes.com/2018/03/13/books/review/new-noteworthy-alissa-rubin.html,459 KB,125,text/html
https://www.nytimes.com/2018/07/29/realestate/homes-that-sold-for-around-600000.html,825 KB,136,text/html
https://www.nytimes.com/2018/03/17/opinion/sunday/democrats-candidates-2018-2020.html,791 KB,141,text/html
https://www.nytimes.com/2018/03/16/books/review/which-way-tree-elizabeth-crook.html,587 KB,124,text/html
https://www.nytimes.com/2018/06/27/us/politics/bill-shine-white-house-trump.html,890 KB,132,text/html
https://www.nytimes.com/2018/03/14/realestate/house-hunting-in-mexico.html,890 KB,137,text/html
https://www.nytimes.com/2018/07/27/arts/music/orchestra-conductors-high-salaries.html,626 KB,129,text/html
https://www.nytimes.com/2018/03/14/magazine/u-god-wishes-he-had-sold-legal-drugs.html,631 KB,128,text/html
https://www.nytimes.com/2018/03/18/fashion/weddings/molly-cohen-daniel-miller.html,504 KB,119,text/html
https://www.nytimes.com/2018/09/03/arts/music/bts-love-yourself-billboard.html,794 KB,135,text/html
https://www.nytimes.com/2018/03/17/opinion/sunday/kris-kobachs-voting-sham-gets-exposed-in-court.html,733 KB,146,text/html
https://www.nytimes.com/2018/07/26/books/review/10-new-books-we-recommend-this-week.html,616 KB,135,text/html
https://www.nytimes.com/2018/03/15/books/review/uzodinma-iweala-speak-no-evil.html,719 KB,134,text/html
https://www.nytimes.com/2018/03/15/arts/music/joan-baez-whistle-down-the-wind-retire.html,587 KB,130,text/html
https://www.nytimes.com/2018/09/25/arts/television/reactions-to-the-cosby-verdict-accusers-and-allies-speak.html?action=click&contentCollection=Arts&module=bestoflatenight&region=Body&pgtype=article,600 KB,131,text/html
https://www.nytimes.com/2018/07/28/sports/cycling/tour-de-france-geraint-thomas.html,440 KB,123,text/html
https://www.nytimes.com/2018/03/16/style/karlie-kloss-kan-kode.html,1010 KB,138,text/html
https://www.nytimes.com/2018/03/17/sunday-review/anti-semitism-american-jews.html,520 KB,129,text/html
https://www.nytimes.com/2018/03/14/magazine/letter-of-recommendation-candle-hour.html,605 KB,127,text/html
https://www.nytimes.com/2018/05/28/arts/music/bts-no-1-billboard.html,669 KB,129,text/html
https://www.nytimes.com/2018/07/25/magazine/new-sentences-from-keith-gessens-a-terrible-country.html,710 KB,127,text/html
https://www.nytimes.com/2018/03/16/arts/design/zaha-hadid-architecture-saudi-arabia.html,596 KB,129,text/html
https://www.nytimes.com/2018/03/17/opinion/dreamers-march-lives-parkland.html,576 KB,124,text/html
https://www.nytimes.com/2018/03/08/travel/36-hours-in-auckland.html,735 KB,162,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/claire-solomon-max-nisen.html,504 KB,119,text/html
https://www.nytimes.com/2018/03/14/books/review/barbara-w-tuchman-march-of-folly.html,584 KB,126,text/html
https://www.nytimes.com/2018/03/16/books/review/impeachment-constitutional-problems-raoul-berger.html,548 KB,127,text/html
https://www.nytimes.com/2018/03/14/magazine/must-i-warn-renters-about-our-racist-neighbors.html,696 KB,128,text/html
https://www.nytimes.com/2018/07/26/travel/hurricane-protection-travel-insurance.html,655 KB,132,text/html
https://www.nytimes.com/2018/03/15/fashion/weddings/the-actress-and-quarterback-still-work-at-winning.html,696 KB,126,text/html
https://www.nytimes.com/2018/03/16/opinion/sunday/progressives-robert-kennedy-trump.html,703 KB,140,text/html
https://www.nytimes.com/2018/03/15/nyregion/where-to-go-for-a-gentlemans-haircut.html,748 KB,128,text/html
https://www.nytimes.com/2018/03/17/health/nih-alcohol-study-liquor-industry.html,685 KB,129,text/html
https://www.nytimes.com/video/movies/100000005988949/anatomy-of-a-scene-leave-no-trace.html,550 KB,83,text/html
https://www.nytimes.com/2018/03/17/sports/tennis/daria-kasatkina-naomi-osaka-indian-wells.html,829 KB,134,text/html
https://www.nytimes.com/2018/03/15/lens/a-photographers-search-for-joy-in-uncertain-times-new-york-album.html,473 KB,124,text/html
https://www.nytimes.com/2018/03/13/magazine/why-was-this-teenager-bleeding-so-excessively.html,632 KB,129,text/html
https://www.nytimes.com/2018/03/17/us/florida-bridge-collapse-crack.html,474 KB,126,text/html
https://www.nytimes.com/video/movies/100000005981081/sicario-day-of-the-soldado-scene.html,548 KB,85,text/html
https://www.nytimes.com/2018/03/15/travel/good-hotel-service-tips.html,646 KB,128,text/html
https://www.nytimes.com/2018/03/16/opinion/sunday/elites-stop-apologizing.html,621 KB,127,text/html
https://www.nytimes.com/es/tag/tiroteos-en-estados-unidos/,79 KB,51,text/html
https://www.nytimes.com/2018/03/17/sports/ncaabasketball/ncaa-womens-tournament-uconn-rout.html,613 KB,124,text/html
https://www.nytimes.com/es/2017/10/06/lo-que-lee-el-nobel-de-literatura-kazuo-ishiguro/,61 KB,48,text/html
https://www.nytimes.com/2018/03/16/fashion/weddings/writing-their-own-stories-together.html,807 KB,133,text/html
https://www.nytimes.com/2018/03/17/opinion/sunday/florida-indycar-st-petersburg.html,879 KB,134,text/html
https://www.nytimes.com/es/tag/stephen-paddock/,39 KB,29,text/html
https://www.nytimes.com/2018/03/16/books/review/childrens-picture-anxiety-kindness-kerascoet-jessica-love.html,840 KB,134,text/html
https://www.nytimes.com/2018/03/14/movies/love-simon-gay-romantic-comedy.html,616 KB,143,text/html
https://www.nytimes.com/es/2017/10/07/la-vida-del-tirador-de-las-vegas-en-los-casinos/amp/,38 KB,16,text/html
https://www.nytimes.com/2018/03/12/books/review/driest-season-meghan-kenny-great-alone-kristin-hannah.html,615 KB,129,text/html
https://www.nytimes.com/2018/03/16/travel/basque-cider-astigarraga-txotx.html,820 KB,138,text/html
https://www.nytimes.com/es/people/serge-f-kovaleski/,62 KB,41,text/html
https://www.nytimes.com/2018/03/15/realestate/homes-for-sale-in-manhattan-and-brooklyn.html,730 KB,130,text/html
https://www.nytimes.com/2018/03/16/jobs/a-pilot-who-has-broken-2-glass-ceilings.html,738 KB,135,text/html
https://www.nytimes.com/2018/03/18/fashion/weddings/john-carlos-estrada-bruce-tharp.html,508 KB,119,text/html
https://www.nytimes.com/es/2017/10/06/al-dia-nobel-paz-desarme-deshielo-cuba-nate-centroamerica-tumaco-blade-runner-cataluna/,87 KB,95,text/html
https://www.nytimes.com/2018/03/07/travel/booking-unusual-places.html,548 KB,135,text/html
https://www.nytimes.com/2018/03/18/fashion/weddings/sharisse-kimbro-clemont-austin-iv.html,506 KB,119,text/html
https://www.nytimes.com/2018/03/15/arts/dance/folklorico-high-school-show-offs-fresno.html,696 KB,127,text/html
https://www.nytimes.com/2017/10/04/us/stephen-paddock-gambling.html?ref=nyt-es&mcid=nyt-es&subid=article,515 KB,130,text/html
https://www.nytimes.com/2018/03/16/books/review/fiction-crime-donna-leon-temptation-of-forgiveness.html,797 KB,142,text/html
https://www.nytimes.com/es/tag/mandalay-bay/,42 KB,31,text/html
https://www.nytimes.com/2018/03/16/books/review/built-roma-agrawal.html,723 KB,125,text/html
https://www.nytimes.com/2018/03/16/theater/billie-piper-yerma-doctor-who.html,594 KB,135,text/html
https://www.nytimes.com/2018/03/14/travel/five-places-to-shop-in-belfast.html,847 KB,133,text/html
https://www.nytimes.com/es/people/sabrina-tavernise/,83 KB,53,text/html
https://www.nytimes.com/2018/03/13/t-magazine/fashion/namacheko-dilan-lezan-lurr.html,807 KB,129,text/html
https://www.nytimes.com/2018/03/16/arts/music/bernd-alois-zimmermann.html,563 KB,124,text/html
https://www.nytimes.com/es/2017/10/06/premio-nobel-paz-ican-armas-nucleares/,57 KB,56,text/html
https://www.nytimes.com/2018/03/16/books/review/krystal-sital-secrets-we-kept.html,701 KB,133,text/html
https://www.nytimes.com/es/tag/las-vegas/,53 KB,37,text/html
https://www.nytimes.com/2018/03/13/books/review/mario-vargas-llosa-sabers-utopias-neighborhood.html,747 KB,127,text/html
https://www.nytimes.com/2018/03/15/travel/alexa-chung-favorite-things.html,543 KB,122,text/html
https://www.nytimes.com/2018/03/17/business/trump-organization-russia-mueller.html,789 KB,140,text/html
https://www.nytimes.com/es/2017/10/02/las-vegas-tiroteo-mandalay-bay/,57 KB,55,text/html
https://www.nytimes.com/2018/03/16/us/illinois-governor-election.html,599 KB,132,text/html
https://www.nytimes.com/2018/03/14/arts/television/tracy-morgan-the-last-og.html,735 KB,143,text/html
https://www.nytimes.com/2018/03/18/fashion/weddings/weijia-jiang-luther-lowe.html,509 KB,121,text/html
https://www.nytimes.com/2018/03/12/travel/havana-cuba.html,964 KB,142,text/html
https://www.nytimes.com/2014/11/30/fashion/elton-john-and-darren-walker-on-race-sexual-identity-and-leaving-the-past-behind.html,864 KB,137,text/html
https://www.nytimes.com/2018/03/16/realestate/a-victorian-wonderland-in-park-slope.html,974 KB,134,text/html
https://www.nytimes.com/2018/03/17/world/europe/russia-expel-britain-diplomats.html,560 KB,132,text/html
https://www.nytimes.com/2018/03/16/business/back-to-the-health-policy-drawing-board.html,665 KB,137,text/html
https://www.nytimes.com/2016/10/13/arts/music/elton-john-autobiography.html?rref=collection%2Ftimestopic%2FJohn%2C%20Elton&action=click&contentCollection=timestopics&region=stream&module=stream_unit&version=latest&contentPlacement=1&pgtype=collection,626 KB,128,text/html
https://www.nytimes.com/2018/03/18/fashion/weddings/annemarie-hillman-douglas-rosenthal.html,504 KB,119,text/html
https://www.nytimes.com/2018/03/17/sports/ncaabasketball/umbc-basketball.html,669 KB,129,text/html
https://www.nytimes.com/2018/03/16/books/review/paperback-row.html,577 KB,130,text/html
https://www.nytimes.com/2016/01/31/arts/music/elton-john-still-living-in-the-flourish.html?module=Uisil,393 KB,127,text/html
https://www.nytimes.com/2018/03/16/nyregion/when-surfing-rockaway-its-watch-out-or-wipeout.html,630 KB,137,text/html
https://www.nytimes.com/2018/03/14/theater/curses-and-why-they-work-so-well-onstage-sometimes.html,611 KB,133,text/html
https://www.nytimes.com/2018/03/17/style/kim-petras-is-fire.html,698 KB,135,text/html
https://www.nytimes.com/2018/03/17/opinion/sunday/trump-fox-news-dowd.html,800 KB,142,text/html
https://www.nytimes.com/2017/01/26/theater/the-devil-wears-prada-aims-for-broadway-as-musical.html?rref=collection%2Ftimestopic%2FJohn%2C%20Elton&action=click&contentCollection=timestopics&region=stream&module=stream_unit&version=latest&contentPlacement=5&pgtype=collection,771 KB,130,text/html
